x, y, t, p, sqrt(u^2+v^2), u, v
1.96824, 0.392703, 10, 0.414348, 0.300538, 0.300428, -0.0081435
1.94824, 0.392683, 10, 0.476713, 0.322032, 0.32197, -0.00634201
1.92835, 0.392675, 10, 0.535095, 0.338704, 0.338679, -0.00411102
1.9085, 0.392672, 10, 0.588746, 0.349717, 0.349713, -0.00174875
1.88867, 0.392662, 10, 0.637094, 0.354751, 0.354751, 0.000717131
1.86882, 0.392651, 10, 0.679584, 0.353328, 0.353313, 0.00326822
1.84896, 0.392647, 10, 0.715666, 0.345046, 0.344996, 0.00585252
1.82907, 0.392644, 10, 0.744993, 0.329953, 0.329848, 0.00834256
1.80912, 0.392651, 10, 0.767546, 0.308285, 0.308108, 0.0104449
1.78906, 0.392681, 10, 0.784064, 0.280926, 0.280681, 0.0117318
1.76865, 0.392807, 10, 0.796583, 0.248369, 0.248097, 0.0116127
1.74827, 0.392697, 10, 0.807516, 0.218977, 0.218715, 0.0107112
1.72825, 0.392679, 10, 0.821117, 0.192518, 0.192357, 0.00787325
1.70836, 0.392674, 10, 0.841668, 0.173113, 0.173071, 0.0038007
1.68851, 0.392671, 10, 0.872967, 0.163851, 0.163848, -0.000974593
1.66867, 0.392664, 10, 0.917339, 0.166393, 0.166296, -0.00569226
1.64883, 0.392657, 10, 0.975032, 0.18043, 0.180176, -0.0095725
1.62896, 0.392647, 10, 1.04422, 0.203925, 0.203569, -0.0120435
1.60906, 0.392645, 10, 1.12147, 0.233425, 0.233069, -0.0128825
1.58911, 0.392651, 10, 1.2029, 0.265186, 0.264901, -0.0122909
1.56906, 0.392681, 10, 1.28537, 0.295503, 0.29531, -0.010691
1.54864, 0.392807, 10, 1.36702, 0.321432, 0.321329, -0.00813088
1.52826, 0.392698, 10, 1.44535, 0.345977, 0.345917, -0.00643202
1.50824, 0.39268, 10, 1.5187, 0.363647, 0.363619, -0.00450696
1.48835, 0.392674, 10, 1.58771, 0.376193, 0.376184, -0.0026065
1.46851, 0.392667, 10, 1.65221, 0.383659, 0.383658, -0.000536171
1.44867, 0.392663, 10, 1.71131, 0.385323, 0.385317, 0.00199986
1.42883, 0.392652, 10, 1.76359, 0.380085, 0.380051, 0.005108
1.40896, 0.392643, 10, 1.80746, 0.366399, 0.366297, 0.00865988
1.38907, 0.392641, 10, 1.84171, 0.343239, 0.34302, 0.0122598
1.36912, 0.39265, 10, 1.86632, 0.310815, 0.310444, 0.0151737
1.34906, 0.392679, 10, 1.88308, 0.271182, 0.270691, 0.0163152
1.32865, 0.392806, 10, 1.89682, 0.227005, 0.226539, 0.0145433
1.30826, 0.392696, 10, 1.9135, 0.190083, 0.189764, 0.0110082
1.28825, 0.392679, 10, 1.94069, 0.16342, 0.16335, 0.00475414
1.26835, 0.392673, 10, 1.9838, 0.151925, 0.151909, -0.00219595
1.24851, 0.392668, 10, 2.04503, 0.157222, 0.157, -0.00834159
1.22866, 0.392659, 10, 2.12259, 0.177192, 0.176748, -0.0125361
1.20883, 0.392653, 10, 2.21174, 0.207264, 0.206765, -0.0143798
1.18895, 0.392645, 10, 2.30695, 0.242244, 0.241831, -0.0141421
1.16905, 0.392643, 10, 2.40322, 0.277284, 0.277003, -0.0124895
1.14911, 0.39265, 10, 2.49719, 0.308892, 0.308726, -0.0101316
1.12905, 0.392681, 10, 2.58758, 0.334674, 0.334587, -0.00761811
1.10864, 0.392805, 10, 2.67436, 0.353206, 0.353175, -0.00472988
1.08826, 0.392697, 10, 2.75631, 0.369294, 0.369282, -0.00299886
1.06824, 0.392678, 10, 2.83246, 0.378146, 0.378144, -0.00100663
1.04835, 0.392673, 10, 2.90335, 0.381329, 0.381327, 0.00112001
1.0285, 0.392667, 10, 2.96822, 0.37856, 0.378542, 0.00368571
1.00867, 0.392664, 10, 3.02562, 0.368884, 0.368825, 0.00658851
0.988822, 0.392656, 10, 3.07433, 0.351997, 0.351871, 0.00941786
0.968963, 0.39265, 10, 3.11391, 0.328346, 0.328142, 0.0115598
0.949061, 0.392645, 10, 3.14542, 0.299974, 0.29972, 0.0123466
0.929118, 0.392651, 10, 3.17181, 0.270254, 0.27002, 0.0112354
0.909058, 0.392678, 10, 3.19782, 0.243701, 0.243568, 0.00803709
0.888651, 0.392804, 10, 3.22969, 0.223469, 0.223447, 0.00315091
0.868259, 0.392695, 10, 3.2711, 0.217803, 0.2178, -0.00119798
0.848248, 0.392678, 10, 3.32238, 0.220925, 0.220886, -0.00418214
0.828356, 0.392672, 10, 3.38135, 0.228595, 0.228558, -0.0041312
0.808506, 0.392671, 10, 3.44337, 0.233465, 0.233464, -0.000776744
0.788669, 0.392665, 10, 3.50339, 0.228335, 0.228287, 0.00472547
0.76883, 0.392659, 10, 3.55905, 0.210494, 0.210302, 0.00896942
0.748956, 0.392648, 10, 3.61386, 0.186375, 0.186208, 0.00789052
0.729057, 0.392645, 10, 3.67661, 0.170055, 0.170054, 0.000463613
0.709112, 0.392652, 10, 3.75548, 0.174407, 0.174162, -0.00924427
0.689057, 0.392682, 10, 3.8514, 0.20057, 0.199962, -0.0156092
0.668648, 0.392805, 10, 3.95921, 0.239597, 0.239, -0.0169031
0.648257, 0.392696, 10, 4.06955, 0.28567, 0.285249, -0.0155034
0.628237, 0.392679, 10, 4.17322, 0.325874, 0.325649, -0.0121044
0.608351, 0.392673, 10, 4.26652, 0.358372, 0.358287, -0.00779655
0.588501, 0.392671, 10, 4.34647, 0.381595, 0.381577, -0.00366099
0.568668, 0.392666, 10, 4.41196, 0.396303, 0.396302, -0.000560681
0.548817, 0.392653, 10, 4.46323, 0.404504, 0.4045, 0.0018402
0.528962, 0.392649, 10, 4.49902, 0.406209, 0.406187, 0.00424493
0.509061, 0.392646, 10, 4.51859, 0.402349, 0.402316, 0.00515424
0.489118, 0.392653, 10, 4.52688, 0.398969, 0.398964, 0.00202892
0.469059, 0.392681, 10, 4.53136, 0.403573, 0.403563, -0.00284191
0.448659, 0.392818, 10, 4.53432, 0.414374, 0.414332, -0.00590601
0.428264, 0.392708, 10, 4.53745, 0.440253, 0.440127, -0.0105511
0.408236, 0.392679, 10, 4.54612, 0.475054, 0.474782, -0.0160603
0.388341, 0.392635, 10, 4.56208, 0.521162, 0.520797, -0.0195124
0.368483, 0.392564, 10, 4.58516, 0.574038, 0.573605, -0.0222914
0.348648, 0.392507, 10, 4.6174, 0.631514, 0.631047, -0.0242849
0.328806, 0.39238, 10, 4.65952, 0.691285, 0.690893, -0.0232525
0.30894, 0.392232, 10, 4.71169, 0.745691, 0.745375, -0.0217101
0.289041, 0.392202, 10, 4.77474, 0.786144, 0.785968, -0.0166217
0.269109, 0.392146, 10, 4.84699, 0.811894, 0.811806, -0.0119444
0.249106, 0.392263, 10, 4.93256, 0.816606, 0.816594, -0.00436462
0.228751, 0.392574, 10, 5.02629, 0.794906, 0.794863, 0.00824653
0.208329, 0.392621, 10, 5.12257, 0.752872, 0.752806, 0.00992968
0.188288, 0.39253, 10, 5.21668, 0.707658, 0.70705, 0.0293157
0.168343, 0.392373, 10, 5.30104, 0.639278, 0.638984, 0.0193844
0.148485, 0.392241, 10, 5.38135, 0.58092, 0.579844, 0.0353314
0.128672, 0.392309, 10, 5.44217, 0.499666, 0.499205, 0.0214509
0.10882, 0.392565, 10, 5.49658, 0.435398, 0.434325, 0.0305388
0.089023, 0.393151, 10, 5.53189, 0.357559, 0.357131, 0.0174799
0.069344, 0.393789, 10, 5.5598, 0.304363, 0.303895, 0.0168774
0.051786, 0.395986, 10, 5.57561, 0.234238, 0.234041, 0.00959805
0.035662, 0.390202, 10, 5.58492, 0.295898, 0.295669, 0.0116254
0.213142, 0.132475, 10, 4.47339, 1.36565, 1.35571, -0.16448
0.238322, 0.142937, 10, 4.60297, 0.241716, 0.238646, 0.0383992
0.257621, 0.161593, 10, 4.54956, 0.0475747, -0.0309842, 0.0361017
0.26775, 0.18656, 10, 4.43065, 0.0699708, -0.020631, 0.0668601
0.267157, 0.213855, 10, 4.28049, 0.191362, -0.0647876, 0.180061
0.256113, 0.238903, 10, 4.24075, 0.150549, -0.0334719, 0.146781
0.236845, 0.257788, 10, 4.28117, 0.399516, 0.396325, -0.0503936
0.212379, 0.26758, 10, 4.04095, 1.59101, 1.58231, 0.166131
0.186017, 0.266559, 10, 4.12893, 2.23323, 2.0696, 0.839093
0.161844, 0.256089, 10, 4.84927, 2.34541, 1.88809, 1.39144
0.14341, 0.23725, 10, 5.97484, 1.78368, 1.18883, 1.32973
0.133156, 0.212428, 10, 6.87953, 0.862219, 0.64783, 0.568979
0.133266, 0.185664, 10, 6.89061, 0.848344, 0.663179, -0.529039
0.143986, 0.161402, 10, 6.05876, 1.72449, 1.17841, -1.25906
0.162809, 0.143301, 10, 5.07435, 2.2219, 1.78232, -1.32672
0.186862, 0.132759, 10, 4.45321, 2.15647, 2.00376, -0.79706
0.061887, 0.035538, 10, 5.6922, 0.53368, 0.530885, -0.0545472
0.039167, 0.036875, 10, 5.70578, 0.511396, 0.510525, -0.0298422
0.101919, 0.034671, 10, 5.64756, 0.634453, 0.628277, -0.0883082
0.121631, 0.035012, 10, 5.60554, 0.697797, 0.690417, -0.101212
0.141452, 0.035195, 10, 5.55852, 0.78583, 0.778008, -0.110605
0.161551, 0.035431, 10, 5.49087, 0.891798, 0.882548, -0.128108
0.181692, 0.035421, 10, 5.41448, 0.971639, 0.965787, -0.10648
0.201703, 0.034832, 10, 5.33025, 1.06464, 1.05927, -0.106802
0.221771, 0.034278, 10, 5.24041, 1.12468, 1.12241, -0.0713819
0.241762, 0.034356, 10, 5.15193, 1.21012, 1.20852, -0.0621002
0.261583, 0.034725, 10, 5.06603, 1.25694, 1.25652, -0.0327293
0.28142, 0.034949, 10, 4.99123, 1.30583, 1.3058, -0.00950904
0.301309, 0.034994, 10, 4.9171, 1.33547, 1.33543, 0.00996172
0.321178, 0.03501, 10, 4.85107, 1.34467, 1.34419, 0.0356507
0.341091, 0.034936, 10, 4.788, 1.33608, 1.33477, 0.0592731
0.361046, 0.034841, 10, 4.72865, 1.30556, 1.30301, 0.0814881
0.381049, 0.034778, 10, 4.66798, 1.24813, 1.2438, 0.103838
0.401138, 0.034674, 10, 4.60755, 1.16195, 1.15586, 0.118832
0.421327, 0.034571, 10, 4.54428, 1.05251, 1.0448, 0.127099
0.441498, 0.034547, 10, 4.47613, 0.926776, 0.917869, 0.12818
0.461618, 0.034602, 10, 4.40166, 0.797899, 0.788395, 0.122781
0.48157, 0.034634, 10, 4.32417, 0.676741, 0.667356, 0.112314
0.501477, 0.034653, 10, 4.2445, 0.568192, 0.560264, 0.0945895
0.52135, 0.03466, 10, 4.17219, 0.484089, 0.478741, 0.0717562
0.541222, 0.034683, 10, 4.10905, 0.425068, 0.421059, 0.0582442
0.561119, 0.034686, 10, 4.0472, 0.375923, 0.373395, 0.0435266
0.58107, 0.034691, 10, 3.9967, 0.347814, 0.347761, 0.00610383
0.601071, 0.034679, 10, 3.97429, 0.366783, 0.364399, -0.0417441
0.621152, 0.034641, 10, 3.9741, 0.42331, 0.417321, -0.0709558
0.641308, 0.034572, 10, 3.97524, 0.485921, 0.480298, -0.0737137
0.661478, 0.034564, 10, 3.96627, 0.539529, 0.535822, -0.0631421
0.681572, 0.034619, 10, 3.94846, 0.58158, 0.579299, -0.0514666
0.701564, 0.034643, 10, 3.92544, 0.613447, 0.612025, -0.0417367
0.721461, 0.03466, 10, 3.89818, 0.63803, 0.637173, -0.0330573
0.741346, 0.034671, 10, 3.86511, 0.655642, 0.655223, -0.0234254
0.761225, 0.034675, 10, 3.82354, 0.664508, 0.664402, -0.0118441
0.78113, 0.034686, 10, 3.771, 0.66292, 0.66292, 0.00037103
0.801077, 0.03469, 10, 3.70671, 0.650823, 0.650741, 0.0103322
0.821077, 0.034684, 10, 3.63222, 0.631439, 0.631247, 0.0155796
0.841153, 0.034652, 10, 3.55096, 0.609725, 0.609524, 0.0156254
0.861334, 0.034583, 10, 3.46712, 0.590742, 0.5906, 0.0129457
0.88154, 0.034568, 10, 3.38412, 0.577138, 0.577014, 0.0119443
0.901627, 0.034619, 10, 3.30231, 0.565419, 0.565197, 0.0158363
0.92161, 0.034638, 10, 3.21911, 0.548084, 0.547541, 0.0243937
0.941489, 0.034653, 10, 3.13205, 0.521601, 0.520418, 0.0351057
0.96135, 0.034667, 10, 3.03974, 0.485781, 0.483717, 0.0447405
0.981221, 0.034669, 10, 2.94309, 0.443378, 0.440512, 0.0503294
1.00112, 0.034681, 10, 2.84539, 0.399387, 0.396333, 0.0492978
1.02106, 0.034687, 10, 2.75231, 0.360148, 0.35797, 0.039554
1.04106, 0.034681, 10, 2.67128, 0.333909, 0.333275, 0.020555
1.06115, 0.034651, 10, 2.60928, 0.329479, 0.329433, -0.00547884
1.08133, 0.034581, 10, 2.56963, 0.351771, 0.350227, -0.0329311
1.10151, 0.034569, 10, 2.54919, 0.398637, 0.394808, -0.0551193
1.12163, 0.034614, 10, 2.53919, 0.459567, 0.454681, -0.0668349
1.14159, 0.034636, 10, 2.52902, 0.521893, 0.517674, -0.0662272
1.1615, 0.034645, 10, 2.51029, 0.576082, 0.573387, -0.0556649
1.18136, 0.034661, 10, 2.47887, 0.6162, 0.614916, -0.0397592
1.20123, 0.034671, 10, 2.43443, 0.640023, 0.639607, -0.0230731
1.22113, 0.034682, 10, 2.37901, 0.648796, 0.648738, -0.00862307
1.24108, 0.034691, 10, 2.31543, 0.645618, 0.645614, 0.00239504
1.26109, 0.034681, 10, 2.24626, 0.633809, 0.633726, 0.0102601
1.28117, 0.034647, 10, 2.17313, 0.61594, 0.615726, 0.0162407
1.30133, 0.034577, 10, 2.09671, 0.593405, 0.59301, 0.0216349
1.32154, 0.034564, 10, 2.01699, 0.567357, 0.566696, 0.0273901
1.34163, 0.034613, 10, 1.93396, 0.538214, 0.537148, 0.033853
1.36161, 0.034634, 10, 1.84723, 0.504621, 0.503041, 0.0398942
1.38149, 0.034646, 10, 1.75748, 0.46765, 0.465559, 0.0441676
1.40136, 0.034655, 10, 1.66644, 0.429473, 0.427149, 0.0446108
1.42123, 0.034674, 10, 1.578, 0.394136, 0.392152, 0.0394975
1.44113, 0.034683, 10, 1.49736, 0.366675, 0.36559, 0.028185
1.46106, 0.034689, 10, 1.42979, 0.352635, 0.35244, 0.0117227
1.48106, 0.034683, 10, 1.37871, 0.355803, 0.35573, -0.00720439
1.50114, 0.034651, 10, 1.34442, 0.376333, 0.375501, -0.0250109
1.52132, 0.034581, 10, 1.32376, 0.41043, 0.408642, -0.038272
1.54148, 0.034569, 10, 1.31107, 0.452812, 0.450544, -0.0452623
1.56161, 0.034616, 10, 1.30018, 0.496798, 0.494675, -0.0458819
1.58157, 0.034642, 10, 1.28613, 0.53609, 0.534512, -0.0410969
1.60148, 0.034651, 10, 1.26567, 0.567311, 0.566359, -0.0328431
1.62136, 0.034661, 10, 1.23746, 0.588984, 0.588534, -0.0230318
1.64123, 0.034674, 10, 1.20148, 0.600883, 0.600741, -0.013064
1.66113, 0.034685, 10, 1.15837, 0.603573, 0.603562, -0.0036519
1.68108, 0.034689, 10, 1.10903, 0.598014, 0.597992, 0.0050539
1.70108, 0.034678, 10, 1.05414, 0.584968, 0.584816, 0.0133453
1.72115, 0.034644, 10, 0.993982, 0.564832, 0.564419, 0.021614
1.74133, 0.034573, 10, 0.928381, 0.537632, 0.536806, 0.0297847
1.76151, 0.034563, 10, 0.857771, 0.504906, 0.503527, 0.0372878
1.78163, 0.034613, 10, 0.782927, 0.468369, 0.466378, 0.0431453
1.80158, 0.034639, 10, 0.706081, 0.429487, 0.42707, 0.0454962
1.82149, 0.034649, 10, 0.629787, 0.3915, 0.389094, 0.0433342
1.84136, 0.034657, 10, 0.558036, 0.358574, 0.356751, 0.0361078
1.86123, 0.034675, 10, 0.494979, 0.334895, 0.334007, 0.024362
1.88113, 0.034683, 10, 0.444089, 0.323858, 0.32372, 0.0094323
1.90107, 0.034688, 10, 0.407162, 0.327176, 0.327114, -0.00637675
1.92108, 0.03468, 10, 0.383786, 0.3443, 0.343661, -0.0209641
1.94116, 0.034649, 10, 0.371369, 0.371993, 0.370618, -0.0319451
1.96131, 0.034581, 10, 0.365934, 0.40602, 0.404201, -0.0383883
1.98153, 0.034568, 10, 0.362832, 0.442534, 0.440749, -0.0397049
2.00162, 0.034624, 10, 0.358057, 0.477312, 0.47587, -0.0370726
2.02158, 0.034662, 10, 0.348817, 0.506283, 0.505339, -0.030905
2.04147, 0.034686, 10, 0.33331, 0.52751, 0.527009, -0.0229711
2.06123, 0.034702, 10, 0.311017, 0.540098, 0.539924, -0.0136797
2.08094, 0.034735, 10, 0.281947, 0.544901, 0.544872, -0.00558945
2.10023, 0.034582, 10, 0.247351, 0.539627, 0.539618, 0.00310234
2.11916, 0.03422, 10, 0.207845, 0.525842, 0.525761, 0.00922269
2.13698, 0.03294, 10, 0.166092, 0.497223, 0.49705, 0.0131348
2.15391, 0.031227, 10, 0.1231, 0.462561, 0.462301, 0.0155028
2.17062, 0.032323, 10, 0.0790026, 0.461096, 0.460827, 0.0157455
0.034428, 0.33042, 10, 5.6548, 0.959898, 0.956523, 0.0804261
2.17261, 0.0504, 10, 0.077384, 0.640768, 0.639958, 0.0322076
0.03469, 0.349952, 10, 5.61776, 0.771469, 0.769084, 0.060612
0.035718, 0.369984, 10, 5.59576, 0.549949, 0.54867, 0.0374868
0.034405, 0.311168, 10, 5.70954, 1.10962, 1.1067, 0.0804626
0.034282, 0.292163, 10, 5.78059, 1.22825, 1.22591, 0.075635
0.034145, 0.27306, 10, 5.86065, 1.3262, 1.32347, 0.0850774
0.034347, 0.253792, 10, 5.94065, 1.40354, 1.39982, 0.102149
0.034588, 0.234508, 10, 6.01305, 1.45141, 1.44803, 0.0989727
0.034836, 0.214987, 10, 6.06796, 1.47145, 1.47063, 0.0492216
0.034971, 0.195455, 10, 6.08843, 1.4695, 1.46948, 0.00742702
0.034905, 0.175898, 10, 6.06588, 1.44821, 1.44783, -0.0332649
0.034828, 0.156212, 10, 6.0116, 1.40451, 1.40185, -0.0864011
0.034745, 0.136629, 10, 5.94511, 1.32637, 1.32319, -0.0917666
0.034425, 0.117014, 10, 5.87447, 1.22029, 1.21763, -0.0804764
0.033891, 0.097543, 10, 5.8099, 1.09119, 1.08863, -0.0746197
0.033199, 0.078392, 10, 5.76152, 0.937091, 0.934981, -0.0628589
0.034728, 0.0585, 10, 5.72677, 0.747015, 0.745613, -0.0457494
0.199524, 0.115525, 10, 4.80044, 2.23633, 2.15493, -0.597896
2.17073, 0.068393, 10, 0.0861375, 0.80654, 0.803979, 0.0642273
2.1688, 0.086911, 10, 0.0954987, 0.970301, 0.964785, 0.10331
2.16816, 0.10652, 10, 0.0990896, 1.13788, 1.12782, 0.151012
2.16828, 0.126389, 10, 0.0958163, 1.29894, 1.28326, 0.201189
2.1684, 0.145848, 10, 0.0867895, 1.43519, 1.41383, 0.246691
2.16845, 0.1652, 10, 0.0720378, 1.53863, 1.51221, 0.283907
2.16873, 0.185079, 10, 0.0513137, 1.60142, 1.571, 0.310617
2.16869, 0.204413, 10, 0.030001, 1.61613, 1.58333, 0.323929
2.16885, 0.224338, 10, 0.00861397, 1.58287, 1.54864, 0.327362
2.16872, 0.243742, 10, -0.00758315, 1.503, 1.4685, 0.320205
2.16854, 0.263218, 10, -0.0175546, 1.38749, 1.35431, 0.301637
2.16838, 0.282733, 10, -0.0197479, 1.23923, 1.20918, 0.27123
2.16853, 0.302691, 10, -0.0145132, 1.07332, 1.0484, 0.229927
2.16853, 0.322083, 10, -0.00626263, 0.928033, 0.910652, 0.178771
2.16866, 0.341146, 10, 0.00114511, 0.800731, 0.790383, 0.128314
2.16989, 0.359635, 10, 0.0060961, 0.654766, 0.64967, 0.0815347
2.17274, 0.375516, 10, 0.00821504, 0.49797, 0.495209, 0.0523665
2.11949, 0.370988, 10, 0.0320476, 0.457502, 0.456856, 0.0243133
2.13909, 0.372405, 10, 0.0191142, 0.472992, 0.471224, 0.0408516
2.15709, 0.374477, 10, 0.0127887, 0.478998, 0.477693, 0.0353281
2.09917, 0.37203, 10, 0.0548927, 0.429249, 0.429093, 0.0115643
2.07877, 0.373326, 10, 0.0894693, 0.410391, 0.410373, -0.00382561
2.05861, 0.374427, 10, 0.134759, 0.405494, 0.405129, -0.017192
2.03849, 0.374973, 10, 0.189191, 0.416664, 0.4158, -0.0268167
2.01849, 0.375276, 10, 0.250309, 0.438376, 0.437113, -0.0332462
1.99844, 0.375426, 10, 0.315533, 0.466625, 0.465249, -0.0358109
1.97831, 0.37545, 10, 0.38213, 0.49848, 0.497249, -0.0350139
1.95827, 0.375397, 10, 0.446985, 0.530016, 0.529093, -0.0312789
1.93832, 0.375369, 10, 0.50835, 0.557862, 0.557293, -0.0251781
1.91843, 0.375347, 10, 0.565118, 0.580416, 0.580151, -0.0175383
1.89856, 0.375337, 10, 0.616694, 0.596367, 0.5963, -0.00891478
1.8787, 0.375327, 10, 0.662577, 0.604764, 0.604764, 0.000510131
1.85879, 0.375307, 10, 0.702256, 0.604712, 0.60462, 0.0105055
1.83884, 0.375301, 10, 0.735062, 0.59506, 0.594697, 0.0207653
1.81884, 0.375317, 10, 0.76058, 0.575355, 0.574544, 0.0305499
1.79877, 0.375353, 10, 0.779048, 0.546113, 0.544747, 0.0386137
1.7786, 0.375423, 10, 0.791618, 0.508912, 0.507046, 0.0435431
1.75842, 0.375432, 10, 0.80066, 0.468095, 0.466011, 0.0441205
1.73832, 0.37538, 10, 0.809973, 0.428332, 0.426508, 0.0394892
1.71834, 0.375358, 10, 0.824299, 0.393505, 0.392411, 0.0293272
1.69844, 0.375343, 10, 0.848207, 0.368832, 0.368531, 0.0149047
1.67857, 0.375333, 10, 0.88524, 0.358051, 0.358046, -0.00193053
1.65868, 0.375319, 10, 0.936954, 0.362992, 0.362517, -0.0185683
1.63879, 0.37531, 10, 1.00236, 0.382513, 0.381135, -0.0324456
1.61883, 0.375306, 10, 1.07841, 0.413182, 0.411078, -0.0416426
1.59884, 0.375317, 10, 1.16064, 0.450327, 0.448036, -0.0453615
1.57876, 0.375354, 10, 1.24495, 0.489362, 0.487367, -0.0441426
1.5586, 0.375423, 10, 1.32807, 0.526676, 0.525203, -0.0393579
1.53842, 0.375432, 10, 1.40798, 0.561228, 0.560248, -0.0331512
1.5183, 0.375385, 10, 1.48394, 0.59164, 0.591041, -0.0266294
1.49833, 0.375358, 10, 1.55559, 0.61697, 0.616642, -0.0201182
1.47843, 0.37535, 10, 1.62314, 0.637049, 0.636914, -0.0131035
1.45857, 0.375333, 10, 1.68592, 0.650958, 0.650941, -0.00477695
1.43869, 0.375316, 10, 1.74268, 0.656555, 0.656529, 0.00575407
1.41881, 0.37531, 10, 1.79152, 0.650893, 0.650624, 0.018707
1.39885, 0.375304, 10, 1.83075, 0.631662, 0.630784, 0.0332839
1.37884, 0.375316, 10, 1.85913, 0.59746, 0.595572, 0.0474662
1.35877, 0.37535, 10, 1.8772, 0.549532, 0.546461, 0.0580224
1.33861, 0.375421, 10, 1.88822, 0.492112, 0.488268, 0.0613851
1.31842, 0.37543, 10, 1.89838, 0.433892, 0.430324, 0.0555313
1.29831, 0.375381, 10, 1.91595, 0.384477, 0.382371, 0.0401882
1.27834, 0.375356, 10, 1.94878, 0.35195, 0.351491, 0.0179701
1.25843, 0.375342, 10, 2.00131, 0.341813, 0.341757, -0.00618122
1.23857, 0.375337, 10, 2.07325, 0.35393, 0.352866, -0.02743
1.21869, 0.37532, 10, 2.1604, 0.38338, 0.381036, -0.0423262
1.19878, 0.375306, 10, 2.25645, 0.423169, 0.420235, -0.0497437
1.17884, 0.375308, 10, 2.35521, 0.467002, 0.464277, -0.0503765
1.15883, 0.375319, 10, 2.45259, 0.510277, 0.508193, -0.0460746
1.13875, 0.375353, 10, 2.54596, 0.549647, 0.548272, -0.0388531
1.11859, 0.375421, 10, 2.63449, 0.583124, 0.582333, -0.0303598
1.0984, 0.375431, 10, 2.7181, 0.611254, 0.610848, -0.0222747
1.07831, 0.375379, 10, 2.797, 0.633716, 0.633544, -0.0147644
1.05833, 0.375356, 10, 2.87127, 0.649695, 0.649656, -0.00716317
1.03843, 0.375349, 10, 2.94028, 0.658386, 0.658384, 0.00167359
1.01856, 0.375335, 10, 3.00251, 0.658299, 0.658186, 0.0121509
0.998679, 0.37532, 10, 3.05624, 0.647697, 0.647272, 0.0234661
0.978783, 0.375312, 10, 3.10023, 0.62609, 0.625169, 0.0339365
0.958849, 0.375309, 10, 3.13449, 0.59484, 0.593406, 0.0412808
0.938855, 0.375318, 10, 3.16085, 0.557263, 0.55559, 0.0431505
0.918779, 0.375348, 10, 3.18365, 0.518911, 0.51753, 0.0378337
0.898611, 0.375418, 10, 3.20915, 0.486806, 0.486137, 0.0254978
0.878427, 0.375428, 10, 3.24346, 0.468796, 0.468699, 0.00956192
0.858312, 0.375379, 10, 3.28983, 0.467204, 0.467178, -0.00499422
0.838326, 0.375362, 10, 3.3472, 0.476587, 0.476427, -0.0123241
0.818433, 0.375347, 10, 3.41085, 0.487775, 0.487709, -0.00802892
0.79856, 0.375334, 10, 3.47443, 0.489115, 0.48905, 0.00797805
0.778688, 0.375325, 10, 3.53213, 0.4724, 0.471545, 0.0284123
0.758795, 0.375317, 10, 3.58323, 0.439185, 0.43751, 0.0383251
0.738855, 0.375311, 10, 3.63624, 0.405311, 0.404523, 0.0252612
0.718842, 0.375321, 10, 3.70489, 0.394503, 0.394444, -0.00681862
0.698766, 0.375355, 10, 3.79532, 0.417349, 0.41552, -0.0390285
0.678596, 0.375424, 10, 3.90146, 0.462496, 0.458911, -0.0574681
0.658393, 0.375435, 10, 4.01366, 0.518806, 0.514949, -0.0631468
0.638306, 0.375384, 10, 4.12433, 0.581368, 0.578147, -0.0611175
0.618323, 0.375363, 10, 4.22692, 0.644563, 0.642375, -0.0530659
0.598425, 0.375354, 10, 4.31621, 0.703448, 0.702214, -0.0416365
0.578558, 0.375335, 10, 4.3902, 0.755027, 0.754419, -0.0302836
0.558693, 0.375325, 10, 4.44948, 0.797279, 0.797008, -0.0208072
0.538786, 0.375313, 10, 4.4948, 0.829694, 0.829625, -0.0107525
0.51885, 0.375312, 10, 4.52244, 0.846715, 0.846714, 0.000483682
0.498855, 0.375322, 10, 4.53216, 0.848447, 0.848443, 0.00254867
0.478788, 0.375369, 10, 4.5349, 0.849354, 0.849301, -0.00943195
0.458621, 0.375448, 10, 4.53702, 0.86066, 0.860391, -0.0215164
0.438419, 0.375468, 10, 4.53674, 0.880529, 0.879978, -0.0311262
0.418336, 0.375436, 10, 4.53885, 0.910491, 0.909242, -0.0476758
0.398335, 0.375357, 10, 4.54877, 0.955293, 0.953203, -0.0631561
0.378419, 0.375231, 10, 4.56538, 1.00786, 1.0054, -0.070401
0.358568, 0.375021, 10, 4.58849, 1.06352, 1.06082, -0.0758224
0.338731, 0.374744, 10, 4.62332, 1.11695, 1.11446, -0.0745271
0.318848, 0.374606, 10, 4.667, 1.15938, 1.15761, -0.0638844
0.298889, 0.374291, 10, 4.72154, 1.19114, 1.19023, -0.04652
0.278857, 0.374042, 10, 4.79031, 1.20539, 1.20517, -0.0225791
0.25877, 0.374252, 10, 4.87293, 1.18484, 1.18484, -0.00127464
0.23872, 0.37473, 10, 4.96153, 1.14185, 1.14151, 0.0278701
0.218607, 0.375191, 10, 5.05954, 1.0964, 1.09478, 0.0597423
0.19853, 0.375173, 10, 5.15887, 1.03241, 1.0297, 0.0746807
0.178485, 0.374855, 10, 5.25567, 0.97146, 0.965777, 0.104924
0.158432, 0.37442, 10, 5.34076, 0.877377, 0.871783, 0.0989235
0.138512, 0.374332, 10, 5.41677, 0.806935, 0.798563, 0.115937
